CORESTICKM159SFRBATL,Inflation Rate
3.65186106,0.0
3.673819411,0.6012920710625425
4.142163975,12.748165100268704
4.155828095,0.3298787803300396
4.088245437,-1.6262139928576613
4.545569347,11.186312491443484
4.753076334,4.565038417837619
4.9466066,4.071684366094175
4.948246979,0.0331617032169218
5.182592347,4.7359270665862985
5.399387944,4.183149715132317
5.706347843,5.6850869428840545
5.746196961,0.6983296338810341
5.749956071,0.06541909415067604
6.125157849,6.525298165186633
6.505620421,6.211473751033436
6.780633974,4.227322456629379
6.375966005,-5.967996068681458
6.389268621,0.20863687148846566
6.414746498,0.39876046088060946
6.834758299,6.547597806568839
6.560106336,-4.018459043975042
6.437390535,-1.87063737559513
6.402163808,-0.5472205982916867
6.592370014,2.97096749949326
7.053805927,6.99954511078813
6.993096123,-0.8606673422587363
6.817838113,-2.5061576005452557
6.947734731,1.905246440984243
7.151974844,2.939664810297149
7.00787567,-2.0148165666562523
7.114872285,1.5268052693634626
7.081263039,-0.47238017287895007
7.057638255,-0.33362387288662365
7.327620064,3.8253846293231586
7.342681298,0.2055405966528534
7.014858012,-4.464626376869873
6.329604979,-9.768594486556525
5.50160847,-13.08132990521651
5.306250794,-3.550919282338527
5.060279237,-4.635505680925056
5.239199701,3.5357824266250226
5.165044197,-1.4153975460382995
4.913620811,-4.867787697654813
4.672385308,-4.909526238979456
4.376576593,-6.3310000246238225
3.953153899,-9.674746574234128
3.677258309,-6.9791259599023325
3.728280469,1.387505465012473
3.841502967,3.036855701748431
4.057916253,5.633557694971847
3.971403024,-2.1319619136063173
3.863863418,-2.7078492248234665
3.488589959,-9.712389347195094
3.467340855,-0.6091029398620051
3.366129082,-2.9190026949340697
3.1247262,-7.171527773277475
3.331141241,6.605860091037741
3.268535943,-1.8793948821337336
3.147816809,-3.6933702460435147
2.842802671,-9.689704214296302
2.881142745,1.348671660932177
2.929374136,1.6740368412395235
3.031703085,3.4932017642419932
3.175423207,4.740573795339187
3.098743668,-2.4147817157399776
3.013319714,-2.7567286343221364
3.322713188,10.267528950298432
3.944607922,18.716473520675116
4.765238145,20.803847663113828
4.927794502,3.4112955544638446
5.30805948,7.716737738265356
5.845776926,10.130207621561915
6.291538116,7.625354091385317
6.816162733,8.33857488148768
7.104721156,4.233443864286923
7.728315605,8.777184006347216
8.616369341,11.490909292387785
9.526994824,10.568552100789063
10.103211029,6.0482472767637185
10.593110106,4.848944316750425
10.561468061,-0.29870401311204997
10.985727169,4.017046735828789
11.496042915,4.6452614210193754
11.624378564,1.1163462936672586
11.784135357,1.374325449919156
11.573788456,-1.785000720269636
11.698351766,1.0762535575412624
10.926931315,-6.594266153305894
10.432971739,-4.5205699730345605
9.76743143,-6.3792016852888604
8.920589927,-8.6700532178704
8.520421165,-4.485900206989745
8.109587525,-4.821752728463857
8.092959791,-0.20503797448070404
7.685189103,-5.038585369637849
7.691042386,0.07616316165486303
7.373666255,-4.126568481506743
7.334813689,-0.5269097441676918
6.847460223,-6.644387801300022
6.965887097,1.7295007220665015
6.871017008,-1.3619240116719444
7.088593777,3.1665875480539896
7.352526572,3.7233449017260556
7.092183496,-3.5408654895780045
6.878373933,-3.0147212508050414
6.612229044,-3.8692995116640927
6.196677638,-6.284588801065139
6.048908185,-2.3846561275647216
6.05231412,0.05630660766922091
6.102888398,0.8356188558170885
6.580655715,7.8285442210703104
6.741041444,2.437230208448926
6.920217354,2.6579855870709546
6.881150829,-0.5645274274140966
6.832672177,-0.7045137245893618
6.873489359,0.5973824141219275
6.950144555,1.1152297180707649
6.999499128,0.7101229709602919
7.363992642,5.207422807468065
7.371987718,0.1085698531853474
7.341035476,-0.4198629078616678
7.433603181,1.2609625073006558
7.413807475,-0.2663002788553026
7.643491412,3.0980564005002043
7.679164103,0.46670675843234477
7.912838518,3.0429668107849306
8.176594615,3.3332677824779555
8.576148162,4.886551991546906
9.03646557,5.367414360209133
9.211524761,1.9372528965436953
9.058012586,-1.6665229588259223
9.070516336,0.13804076646268815
9.571356337,5.521626139541946
9.675145162,1.0843690418126384
9.918953512,2.5199451369223747
10.082376559,1.6475835560907814
10.269173247,1.8527049342672575
10.50434739,2.29009811543206
10.93575743,4.106966610897667
10.98372295,0.43861177707194
11.257284188,2.490605774064969
11.926588317,5.945520409917893
12.734186684,6.771411450908049
13.469735746,5.776176211741779
13.599492679,0.9633220387306629
14.331667424,5.383838664295215
14.755204998,2.9552567853391443
15.115272835,2.440276750128567
15.774166719,4.35912663431588
14.133410238,-10.401541395043756
13.268359535,-6.120608462026866
13.087752647,-1.361184760810752
13.084188753,-0.027230756082619045
12.870601808,-1.6324049509835126
12.685251999,-1.4401021161636107
12.018100571,-5.2592682278018055
11.229271193,-6.56367762392891
10.319341471,-8.10319482325108
9.710596634,-5.899066706056089
9.603160634,-1.106378980090994
9.212167638,-4.071503236295859
11.238230349,21.993333063572717
11.81874206,5.165508207007474
12.228963711,3.4709417374322538
11.266251913,-7.872390668180962
10.524035314,-6.587963812024866
9.855791699,-6.349689972163485
9.469843405,-3.915954250932052
9.539828014,0.7390260430605089
8.890430545,-6.807224072037665
9.081124943,2.1449399670216085
9.052945034,-0.31031297528532065
8.878235542,-1.929863611718019
7.889386151,-11.1379044442117
7.329095724,-7.101825367351067
5.979568161,-18.41328881243576
5.978948458,-0.01036367482258882
5.304532965,-11.279834535078038
4.248605204,-19.906140049786636
4.424606951,4.142577117645496
4.356216055,-1.5456942674771046
4.586331541,5.282462648652997
4.187719488,-8.691304792001297
3.285270905,-21.549881399314962
2.582464401,-21.392649931254294
2.370321394,-8.21475048863608
2.293245829,-3.2516925846048372
2.688915363,17.253690336920258
2.837489986,5.525448106118014
3.496604743,23.228795881290544
4.455576949,27.4258109361605
4.47100051,0.34616304861396774
4.509240951,0.8552994103773859
4.638826514,2.8737777468126335
4.632179596,-0.1432887817627848
4.693964637,1.3338222260067756
4.773046608,1.6847585594624848
4.88156286,2.273521733856909
5.017877611,2.7924407594333456
5.122410713,2.083213464012079
5.086232886,-0.706265643795112
4.951399759,-2.6509428494934317
5.03485707,1.685529649435047
4.71440976,-6.3645761050372895
4.860092398,3.0901564653132763
4.95037523,1.8576361230735472
4.742850309,-4.192104867977853
5.02421107,5.932313749520879
5.042571195,0.36543299523441597
4.934458147,-2.144006377286256
4.931448285,-0.06099680877483804
4.772256068,-3.228102735746319
4.87735108,2.2022081485674416
5.134382326,5.269894288602228
5.015425836,-2.3168607720857826
5.280952944,5.294208641150355
5.109255446,-3.2512597597574855
5.212476107,2.020268160223049
5.352667382,2.6895331915619325
5.024657147,-6.127977167104303
5.026885723,0.044352797311364434
4.960427947,-1.3220466838131828
4.823456322,-2.761286454787404
4.947499067,2.57165685183538
4.881662479,-1.3307044045572924
4.575152807,-6.2787968918078025
4.654910621,1.7432819703414149
4.492110038,-3.497394391753672
4.45173175,-0.8988713023151296
4.276017854,-3.9470908371781466
4.371203735,2.2260403078288915
4.429512321,1.3339251504826066
4.187984457,-5.452696515933231
4.178766144,-0.22011335272728028
4.293051178,2.7348990123339023
4.305931321,0.30002304808303126
4.356981982,1.1855892998345219
4.329616016,-0.6280945414292916
4.291749243,-0.8745988757447365
4.373233966,1.8986366254483356
4.375628463,0.054753462051571056
4.440936865,1.4925490715732348
4.37597416,-1.4628153242165043
4.432652625,1.295219371222256
4.673118224,5.424869019597489
4.70086963,0.5938519992384261
4.674256215,-0.5661381211288785
4.721200474,1.004315057641736
4.607887381,-2.400090689307155
4.742903047,2.930099085249327
4.790034691,0.9937298640293912
4.748201473,-0.8733385183744113
4.783533199,0.7441075573753286
4.750414948,-0.6923386882090155
4.618488017,-2.7771664674376306
4.742747969,2.6904898647049924
4.74510822,0.04976547384401009
4.893807623,3.133741025615633
4.854148787,-0.8103881283279435
4.669891213,-3.795878167011779
4.802933382,2.848935080749615
4.797568826,-0.1116933251688379
4.829006386,0.6552810629756101
4.905908309,1.592499923440771
4.91755923,0.23748754086223567
5.19152475,5.571168687275785
5.276985365,1.6461563628296316
5.166732439,-2.0893165012596193
5.370697673,3.947663952180136
5.516605952,2.716747206485337
5.836270781,5.794592395784726
5.930360317,1.6121516552369153
5.798506168,-2.2233750050907664
5.683108196,-1.9901327800053492
5.651092078,-0.5633557710996051
5.815290409,2.9056035317356343
5.8623588,0.8093902056405478
5.474284579,-6.6197623557261664
5.276160434,-3.6191787646558837
5.222445891,-1.018061214626076
4.934653949,-5.51067350445813
4.713410392,-4.4834665061941115
4.393094508,-6.795841171472516
4.443594793,1.149537869218098
4.288991989,-3.4792282195384994
4.34967757,1.414914766817943
4.346967664,-0.06230130754265595
4.052308746,-6.778493441307565
3.861765064,-4.702101787976631
3.975844252,2.9540685699258162
4.066438773,2.278623488694942
3.926410529,-3.4435104477595346
3.860188559,-1.6865778428132305
3.769367667,-2.3527579187356484
3.628120085,-3.747248729185859
3.349237754,-7.686689648256229
3.6359146,8.559465378581187
3.629469745,-0.1772554008831695
3.478262556,-4.166095865885233
3.528455109,1.443035199094389
3.561853788,0.9465524703661465
3.334428143,-6.385035954204654
3.404237829,2.0936029509753373
3.532736691,3.774673464507816
3.569326945,1.035748123918112
3.422616714,-4.110305199290165
3.508810757,2.5183667995142045
3.642383692,3.8067865225710706
3.424737275,-5.975384127653294
3.436277096,0.33695492744039157
3.548475916,3.26512725445236
3.375759896,-4.867329639218553
3.415920384,1.1896725252168228
3.570150943,4.51505133791783
3.354397547,-6.0432569783366645
3.225532887,-3.8416633149296775
3.194738495,-0.9547071159656029
3.233880147,1.2251911091082812
3.306714086,2.252215162258464
3.254281644,-1.5856357893774042
3.164264289,-2.7661206019450546
3.128282179,-1.1371398440100378
2.901446577,-7.2511234287857995
3.144200833,8.366662957861525
3.124100115,-0.6392949772493162
3.167481169,1.3885935918542147
3.306684647,4.394768921197634
3.355294523,1.4700487403327411
3.332283478,-0.6858129693910087
3.386948974,1.6404815604946554
3.23814109,-4.393567341649596
3.351697522,3.506840154392399
3.46411606,3.354077665484523
3.37996065,-2.4293473007945265
3.379829487,-0.003880607308259787
3.277075064,-3.04022505854894
3.259936249,-0.522991224347491
3.134500987,-3.8477826687094763
3.004778103,-4.138549789520296
3.047772222,1.4308583704425226
3.051784638,0.13165078318637669
3.087421545,1.1677399039322411
3.083473301,-0.12788159771683905
3.063090207,-0.6610433109114244
2.943741816,-3.8963394132910723
2.980390413,1.2449664165792296
3.05642197,2.551060313050346
2.91241515,-4.711614476452675
2.802464903,-3.775225760654344
2.854608076,1.8606182344756972
2.910920374,1.9726805397015212
2.870203143,-1.398775155915688
2.828445596,-1.4548638169336714
2.752239262,-2.694283181821544
2.653670773,-3.5813924450874945
2.544804261,-4.102487509289842
2.618900715,2.911675964063476
2.548580799,-2.6850928558397213
2.621535622,2.8625666107437553
2.673178027,1.9699295545181794
2.691552555,0.6873664160939041
2.672304266,-0.7151370298990933
2.640497846,-1.1902244966890962
2.611332031,-1.1045574244335277
2.600204475,-0.426125665671806
2.603335947,0.12043175950615659
2.633982138,1.177189253477473
2.594217982,-1.509659288357712
2.535056337,-2.280519424755112
2.523581703,-0.45263822474174153
2.437823,-3.3982931045208997
2.383116,-2.2440923725799644
2.316234,-2.806493683060318
2.237507,-3.3989225613647034
2.226592,-0.4878197029104192
2.153318,-3.2908588551472384
2.070264,-3.8570243689041828
2.111144,1.9746273905163703
2.094839,-0.7723300731735994
2.070746,-1.1501122520632734
2.04962,-1.0202120395258585
2.147821,4.791180804246631
2.167848,0.9324333824839437
2.335519,7.734444481347391
2.379221,1.8711900866573927
2.483286,4.373910620324906
2.409239,-2.981815223860651
2.558647,6.201460295138839
2.701492,5.582833427198053
2.71297,0.4248763275997103
2.874818,5.965712853441052
2.897082,0.7744490259905312
2.919941,0.7890353120829863
2.870145,-1.705376923711821
2.972089,3.5518762989326325
2.878468,-3.1500066115113023
2.979742,3.5183298893717074
2.961886,-0.5992465119463386
3.091112,4.3629633280956925
3.07401,-0.5532636798666668
3.200619,4.1186918715293785
3.207811,0.22470653332995472
3.251713,1.3685968406492721
3.388746,4.214178803602886
3.484066,2.8128399118729996
3.601999,3.38492439580651
3.564921,-1.0293728565721416
3.557463,-0.20920519697351647
3.527436,-0.8440565650296272
3.46848,-1.6713556248788008
3.465822,-0.07663299197342432
3.452132,-0.39500008944487464
3.241692,-6.09594302882972
3.263706,0.6790898086554753
3.146595,-3.5882827681169793
3.026606,-3.8132965952084708
2.937194,-2.9542001833076426
2.824322,-3.842851374475087
2.792164,-1.1386095494777093
2.778159,-0.5015822852812435
2.69562,-2.970996260473213
2.619135,-2.837380639704401
2.450573,-6.435788915042561
2.338588,-4.569747565161286
2.261697,-3.287924166206291
2.228217,-1.4803043909064728
2.155287,-3.2730205361506504
2.174311,0.8826666703784625
2.150681,-1.0867810538602751
2.025956,-5.799325887939688
1.967767,-2.87217491396653
1.949813,-0.9124047714998751
2.037157,4.47960907020315
2.126567,4.388959711990781
2.247883,5.704781462328712
2.228612,-0.8572955087075229
2.370793,6.379800521580248
2.254997,-4.884272899405384
2.249671,-0.23618656698877194
2.23192,-0.7890487097891197
2.229333,-0.11590917237177534
2.293797,2.891627226618909
2.304188,0.4530043417093843
2.308836,0.20171965134789804
2.279146,-1.2859293600758104
2.238654,-1.7766303694453978
2.231837,-0.30451333703197525
2.350311,5.308362573073211
2.191008,-6.777954066504388
2.292571,4.635446333377158
2.256804,-1.5601261640315722
2.326514,3.08888144473336
2.318218,-0.35658500228238355
2.424911,4.60237130416552
2.463042,1.5724700824071736
2.444816,-0.7399792614174006
2.492938,1.9683280868580733
2.575349,3.3057781621524507
2.67529,3.8806779197693153
2.778406,3.854385879661648
3.029284,9.029565873382083
3.089187,1.9774639815877126
3.219901,4.231339831483183
3.207054,-0.3989874222841139
3.285968,2.4606383303804824
3.141252,-4.404059929981052
3.1159,-0.8070667364477702
3.136734,0.6686350653101858
3.152428,0.5003293234300266
3.099888,-1.6666518632622251
2.957465,-4.594456315841089
2.774199,-6.196725912225509
2.621714,-5.496541524238163
2.525322,-3.6766786918786654
2.459164,-2.6197847244826655
2.475003,0.6440806713175817
2.494632,0.793089947769765
2.64947,6.2068473426140525
2.712396,2.3750410459450366
2.747695,1.3013955189434157
2.617738,-4.7296734171733075
2.688949,2.7203257163245453
2.725505,1.359490269246466
2.793043,2.477999490002758
2.933931,5.044247439083471
3.010504,2.609911412367927
3.080765,2.3338617055483013
3.071629,-0.2965497206050993
2.922213,-4.864389547044912
2.777101,-4.965825557548342
2.614507,-5.854810466021942
2.535975,-3.003702036368616
2.54257,0.26005776870827724
2.437701,-4.124527544964341
2.359914,-3.1909984038239414
2.273815,-3.648395661875814
2.078063,-8.608967748035779
1.910212,-8.077281583859596
1.757047,-8.018219967207829
1.602846,-8.776145430372662
1.509202,-5.842357905874929
1.361569,-9.782189527975705
1.318775,-3.142991651543181
1.170764,-11.223370173077296
1.048684,-10.427379044794682
0.9255024,-11.746302985456058
0.869413,-6.060427287924908
0.793302,-8.754297439766834
0.7780127,-1.9272988092806975
0.7440706,-4.362666573437679
0.6911158,-7.116905304416021
0.6638685,-3.9425086215652994
0.6723344,1.2752374905572461
0.8233069,22.454971811646107
0.8307821,0.9079481782552801
0.9539952,14.83097673866589
1.117829,17.173440704942735
1.179972,5.559258169183301
1.210295,2.5698067411769054
1.256079,3.7828793806468752
1.29395,3.0150173675381975
1.41844,9.620928165694199
1.651442,16.426637714672477
1.721515,4.243140237440968
1.835844,6.641185235098157
1.835434,-0.02233305226370108
2.045078,11.422039691974772
2.113351,3.338405674502387
2.01608,-4.602690229876627
2.122799,5.293391135272407
2.191796,3.25028417669313
2.188203,-0.1639294897882837
2.238927,2.3180664682389995
2.260479,0.9626039616298376
2.17107,-3.9553121263236846
2.219253,2.2193204272547673
2.206525,-0.5735263171887106
2.195661,-0.4923578930671635
2.107127,-4.032225375410848
2.065935,-1.9548892876414259
2.143683,3.7633323410465325
2.096923,-2.1812926631409546
1.932255,-7.852839613090223
1.905048,-1.4080439693518687
1.874046,-1.6273605704423155
1.865294,-0.467010948503932
1.911745,2.49027767204526
1.888205,-1.2313357691533189
1.866698,-1.1390182739691945
1.890963,1.2998888947221232
1.872378,-0.9828325567448837
1.821944,-2.6935800356551964
1.789204,-1.7969816854963683
1.821445,1.8019745093348805
2.025724,11.215216490204206
2.127518,5.025067580776055
2.142724,0.7147295581048096
2.098319,-2.0723620960982236
1.959017,-6.638742726916169
1.95017,-0.45160404427322387
2.001463,2.630180958583117
1.999147,-0.11571535421840418
1.961226,-1.896859010367924
1.976365,0.7719151184004236
1.972517,-0.19470087762127886
1.989606,0.8663550174725865
2.05371,3.2219444452821433
2.056561,0.13882193688494748
2.103732,2.293683484224407
2.130475,1.2712170561649527
2.169207,1.8179983337049288
2.268536,4.579046628560568
2.335492,2.951507051243607
2.394625,2.5319290325122035
2.437497,1.7903429555776063
2.460879,0.9592627190925684
2.538253,3.144161090407138
2.526214,-0.47430260104095456
2.53143,0.2064749858879722
2.565678,1.3529112003887178
2.563629,-0.07986193123220575
2.569655,0.23505741275355874
2.716347,5.708626255275506
2.624799,-3.3702616050158563
2.502268,-4.66820507017871
2.518564,0.6512491867378012
2.585286,2.649208040772444
2.651739,2.5704312791698936
2.664566,0.4837203058068784
2.436586,-8.555989981107615
2.235672,-8.245717573687116
2.139634,-4.295710640916917
2.122109,-0.8190653167784778
2.131777,0.4555845152157678
2.075047,-2.6611601494903048
2.091354,0.7858617178309713
2.177581,4.123022692475797
2.099803,-3.5717615096751865
2.117186,0.8278395639971903
2.157823,1.9193873377209236
2.123101,-1.6091217861705975
2.366925,11.484333529116132
2.491592,5.267044794406228
2.543212,2.071767769361932
2.551897,0.34149728768186893
2.518753,-1.2987985016636672
2.432443,-3.426695670436908
2.462881,1.2513345636465
2.415236,-1.934523024051904
2.476418,2.5331686013292165
2.456173,-0.817511421738959
2.375054,-3.3026582410929595
2.375943,0.03743072789081925
2.356946,-0.7995562183099381
2.392773,1.520060281398039
2.360903,-1.3319274331497377
2.392597,1.3424524429847429
2.475923,3.4826592192500394
2.630398,6.2390874029604415
2.622934,-0.2837593398413496
2.747596,4.7527692271326805
2.772021,0.888958929915451
2.752609,-0.7002832951121252
2.790484,1.375967309559778
2.800101,0.34463555426227366
2.606553,-6.912179239248884
2.179323,-16.39061242951898
2.01414,-7.579555669352378
1.993544,-1.022570427080538
2.281283,14.433541471871214
2.213149,-2.9866526862296405
1.980283,-10.521930516201127
1.747303,-11.764985105664195
1.697582,-2.8455854536963643
1.600671,-5.708766940271515
1.400569,-12.501132337625908
1.405123,0.3251535625877766
1.592366,13.325737319793362
2.209393,38.749068995444524
2.562825,15.996791879036465
2.558145,-0.1826109859237368
2.323597,-9.168674957830781
2.332419,0.3796699685874927
2.610662,11.929374610651022
3.007604,15.204649242222867
3.184384,5.87776848281889
3.456458,8.544007255406383
3.965498,14.727214969775426
4.280304,7.938624606543732
4.534344,5.935092460722413
4.703935,3.7401441090486376
4.950974,5.251751990620623
5.39633,8.995320920691551
5.59073,3.602448330624708
5.951312,6.449640744589713
6.348017,6.665841078404222
6.312946,-0.5524717403875834
6.422543,1.736067439829192
6.538167,1.800283781673384
6.487554,-0.7741160481217313
6.525,0.5771975077201619
6.390946,-2.054467432950202
6.264224,-1.9828363437901064
5.975255,-4.613005537477588
5.586684,-6.503002800717283
5.405751,-3.2386474695901835
5.172225,-4.31995480368963
4.95977,-4.107613261217368
4.882928,-1.5493057137730193
4.688293,-3.9860305128398332
4.554396,-2.855986176631886
4.603922367,1.08744094716402
4.403102398,-4.361932130729174
4.509212494,2.409893897725346
